"Chromosome","GeneStart","GeneEnd"
8,22451599,22455060
8,37996939,38002752
8,1375837,1376588
8,3019324,3021468
8,3581141,3582448
8,38962483,38967461
8,12546098,12547268
8,2961101,2966068
8,2961599,2966096
8,2961599,2965758
8,2961599,2966155
8,16603240,16603392
8,32628346,32630932
8,3683283,3686445
8,35577845,35578433
8,33491602,33493239
8,39896152,39898196
8,5438715,5440461
8,33399073,33400770
8,35623733,35628075
8,9831423,9832021
8,4126563,4128367
8,4704333,4704920
8,954141,958566
8,22627083,22638134
8,2239944,2240887
8,417630,418386
8,11722997,11723399
8,37347081,37347398
8,33300112,33305243
8,33299722,33305243
8,3248046,3249100
8,12420537,12421013
8,2474376,2475714
8,215604,216668
8,22872763,22874879
8,39102244,39102819
8,406634,408454
8,577205,578702
8,931730,933240
8,33065815,33070293
8,35107742,35109511
8,39275295,39277500
8,36923610,36924646
8,14395394,14397086
8,28990427,28991611
8,32003344,32005070
8,26248486,26252142
8,4449157,4449898
8,33202003,33202504
8,2888240,2888712
8,5532954,5537417
8,29861285,29865045
8,4028002,4029319
8,4231698,4234503
8,13060401,13062071
8,31672654,31673370
8,21635502,21638851
8,21634939,21639022
8,24688351,24689362
8,1025375,1029740
8,28790598,28791451
8,32687790,32689415
8,935959,938741
8,1151053,1153179
8,6724581,6730068
8,115729,119634
8,112801,119634
8,33476632,33477002
8,35916036,35917813
8,37623790,37625254
8,11098851,11100618
8,38268906,38269867
8,2943909,2948140
8,2943909,2949465
8,846975,848821
8,5744215,5745344
8,39605911,39606417
8,11112513,11112653
8,29964409,29965359
8,19116846,19117505
8,31218437,31221158
8,38017191,38017721
8,22542805,22543289
8,35141009,35142663
8,452313,453747
8,977219,979124
8,8740856,8743639
8,25645203,25645588
8,34161170,34163638
8,4997826,4999211
8,30916899,30922255
8,13796127,13801180
8,17571457,17572434
8,5282406,5283512
8,32624734,32625072
8,8600611,8603020
8,22657441,22659745
8,5259215,5260174
8,5277110,5278114
8,31714702,31717970
8,1902039,1902659
8,3410088,3413626
8,35864594,35866594
8,36143684,36144971
8,8753580,8753718
8,28242972,28245808
8,29868962,29880971
8,9030427,9031154
8,28255894,28256824
8,20248825,20252327
8,28427138,28428912
8,28427138,28432274
8,29737266,29741010
8,37197813,37198455
8,37236933,37237519
8,23076722,23082097
8,39115610,39117190
8,25649047,25652001
8,5586521,5591857
8,19711748,19712169
8,38896678,38897494
8,26980884,26983813
8,34378560,34379493
8,35053288,35055039
8,23211598,23213216
8,40203923,40204420
8,37032948,37033605
8,31282605,31283823
8,2442526,2443354
8,37614488,37616005
8,11032746,11033876
8,35525141,35529508
8,31314230,31318404
8,36808394,36811130
8,15359565,15360107
8,32717275,32718542
8,16605114,16605746
8,16604825,16606255
8,71359,74400
8,43340,46775
8,35477085,35479677
8,35477085,35479861
8,34447080,34447367
8,10551214,10552161
8,29957060,29957380
8,3624657,3625454
8,785194,788471
8,8890374,8897456
8,8889263,8898251
8,22470473,22474040
8,29742556,29746613
8,109428,113387
8,109546,112337
8,35981637,35982521
8,24291586,24292104
8,38708911,38711552
8,40429795,40430565
8,2505043,2509564
8,23717605,23717991
8,2260599,2261569
8,34921973,34922638
8,20532339,20540777
8,10458519,10460103
8,39397174,39399309
8,27576600,27577271
8,710113,711489
8,8424819,8429498
8,2031416,2034001
8,8147607,8149050
8,38943317,38943487
8,37471902,37472824
8,30587776,30588393
8,28878067,28879179
8,10256175,10256654
8,1087241,1088547
8,39057765,39060742
8,2040430,2042765
8,325635,329065
8,5001178,5001723
8,22424182,22425562
8,31791942,31793513
8,2890534,2890935
8,38192335,38192570
8,37434479,37439350
8,7115153,7116166
8,24391479,24391721
8,32089237,32091104
8,33807319,33807915
8,32007491,32008000
8,37198470,37198709
8,9379681,9380956
8,29886643,29890422
8,1600572,1603337
8,11575676,11576930
8,5065128,5065629
8,40643550,40644064
8,40643212,40644123
8,46120,47339
8,20110143,20118220
8,21631701,21632696
8,34312617,34314178
8,730335,731503
8,26294329,26294981
8,3728385,3731388
8,3728385,3732726
8,35178628,35180795
8,39674611,39675939
8,4759926,4764117
8,38281330,38284162
8,25694568,25696381
8,33594524,33596399
8,37811610,37816968
8,6487397,6488487
8,6815808,6817525
8,22008128,22009608
8,37252960,37253564
8,350694,351220
8,23558422,23561226
8,14190171,14190729
8,1123236,1125575
8,2910988,2912222
8,970146,972571
8,13652772,13656730
8,22380183,22381372
8,1927024,1927173
8,6781429,6783243
8,2215381,2215770
8,5269696,5274464
8,8167018,8167288
8,20242258,20242589
8,31889978,31894124
8,444584,446427
8,36605445,36607940
8,27851303,27853487
8,498367,503022
8,2605545,2606624
8,30314422,30314703
8,33061633,33061725
8,37931281,37937377
8,4674165,4681654
8,5146707,5148050
8,33493430,33493882
8,483301,484404
8,1255786,1260777
8,1443360,1444618
8,35436035,35437530
8,38987647,38992416
8,359785,360731
8,4746184,4752629
8,25355006,25357722
8,4460438,4462030
8,28124376,28129385
8,1418234,1419764
8,31654236,31655759
8,11896205,11901836
8,36911882,36913353
8,97821,105040
8,97356,105800
8,1055027,1066999
8,1055027,1066806
8,19892863,19893109
8,33405891,33407066
8,27384663,27385738
8,34058531,34061814
8,24215000,24215621
8,29398922,29400278
8,33845355,33846350
8,36594757,36597489
8,12745063,12745630
8,33624186,33626130
8,30060742,30061490
8,8382222,8383568
8,9017861,9018262
8,39606355,39608781
8,31106958,31110484
8,34514266,34514772
8,28273783,28274632
8,16187571,16195509
8,1295732,1298776
8,26684738,26686893
8,30696453,30697345
8,36400609,36404930
8,36400606,36404930
8,21611517,21611972
8,40386718,40388481
8,4141720,4143414
8,35564934,35566525
8,12213084,12216968
8,29025981,29028008
8,915341,918209
8,13418115,13419464
8,35168943,35169639
8,35168499,35170246
8,11995207,11995970
8,20831527,20831950
8,13777240,13779420
8,26960211,26962620
8,27437563,27437901
8,37924866,37928653
8,37924424,37928935
8,15435846,15436477
8,19850502,19855345
8,20251644,20252249
8,36735477,36737710
8,39004880,39006414
8,40439355,40441541
8,36935838,36936438
8,380159,381539
8,35188244,35191955
8,9914286,9917981
8,6884426,6888703
8,31812575,31813020
8,32765185,32765664
8,39738080,39743295
8,28152025,28157655
8,34674553,34677561
8,21194113,21195613
8,19358379,19359116
8,2120618,2121932
8,39758887,39759482
8,39758556,39759977
8,7868153,7876515
8,28770504,28772094
8,39776354,39777277
8,8201518,8203467
8,34567552,34576729
8,34567552,34574269
8,34780525,34781210
8,6335062,6337827
8,8480183,8480443
8,33263493,33265703
8,37976616,37978745
8,9479322,9480013
8,36317436,36319208
8,5995216,6001179
8,30634957,30635531
8,4289144,4291592
8,39785057,39785395
8,29967034,29980692
8,31920713,31921312
8,2020706,2026787
8,13982023,13987127
8,18054469,18055404
8,23011757,23018771
8,23011100,23016577
8,23011100,23018864
8,1980858,1982095
8,2841640,2848074
8,31399178,31402250
8,37452922,37456304
8,40432398,40433565
8,2167579,2168131
8,870956,876728
8,25088339,25090634
8,33369133,33372409
8,25276223,25276577
8,27701787,27703012
8,34395584,34397317
8,2099297,2103365
8,17456449,17456858
8,24729637,24733012
8,1299799,1316259
8,1300941,1316259
8,29067724,29068617
8,29067724,29069420
8,39562264,39566909
8,10920456,10922192
8,40459713,40460590
8,29032584,29034884
8,37192121,37192720
8,9715346,9715432
8,31646602,31648371
8,22616426,22621829
8,5672435,5675324
8,32598874,32603871
8,368174,368585
8,3455489,3457851
8,37848980,37850434
8,18489704,18492912
8,1239346,1240671
8,5164526,5167071
8,3540345,3541879
8,30340670,30346990
8,24088480,24090075
8,38214314,38214743
8,40051058,40051554
8,2480586,2482178
8,2480586,2485655
8,8199523,8200027
8,40556563,40557656
8,39793154,39794341
8,850110,856324
8,11618526,11620157
8,27805468,27808045
8,33175454,33176097
8,7443302,7443811
8,3349845,3350558
8,36684008,36686138
8,37577718,37583566
8,2311743,2312591
8,37726046,37730580
8,11747666,11749394
8,28075055,28076386
8,8180421,8180786
8,31809771,31815033
8,31891124,31891737
8,33724847,33725618
8,37443793,37447483
8,12706903,12708000
8,36774548,36778944
8,36774736,36778850
8,36775041,36778850
8,36826280,36828348
8,34652325,34655575
8,4644533,4648467
8,31058229,31072110
8,38510399,38510967
8,34529025,34529405
8,37135356,37135962
8,12633279,12634415
8,1575175,1578489
8,34294325,34295973
8,10480772,10482433
8,19846010,19846591
8,14637057,14638183
8,5457987,5459418
8,4250963,4254415
8,10908121,10919848
8,28838257,28841277
8,38528046,38528590
8,38449442,38452522
8,28416972,28417449
8,31017340,31023950
8,22529938,22530513
8,31638620,31640115
8,37965454,37965939
8,12095862,12104149
8,24699529,24700330
8,33859933,33860666
8,19708349,19708887
8,27029407,27030619
8,8035544,8038518
8,27892409,27893722
8,29892011,29892730
8,35650043,35656005
8,37440605,37440974
8,30664352,30665257
8,31204020,31206150
8,5892636,5903054
8,26699520,26702949
8,993309,995892
8,36614585,36615963
8,37790671,37793217
8,23635178,23638285
8,40281191,40281781
8,389581,393554
8,35611627,35617186
8,736074,737116
8,8561782,8563421
8,7846356,7846952
8,37556041,37556489
8,25274831,25275895
8,7110774,7112272
8,7110821,7112371
8,21078074,21078661
8,6992563,6994832
8,32437237,32439450
8,37896641,37900613
8,37896907,37900594
8,6938303,6939921
8,32451276,32452968
8,3904127,3904751
8,40338283,40338805
8,26319482,26320807
8,1498484,1499057
8,36405413,36405850
8,33160480,33162468
8,23166588,23167283
8,27424948,27434124
8,589244,590933
8,32356253,32356948
8,4338188,4340781
8,34163914,34168328
8,37063742,37065232
8,7932362,7934974
8,30017280,30017864
8,40164407,40166461
8,40372294,40375449
8,3342619,3349422
8,6227112,6229715
8,362249,365556
8,30735160,30736073
8,31405288,31407568
8,12890348,12891203
8,8557470,8561498
8,25055997,25058190
8,2897098,2901127
8,2896288,2901127
8,40279533,40280240
8,8434362,8434839
8,10797612,10800374
8,31195597,31199334
8,10303927,10305039
8,7410138,7410665
8,34496240,34499485
8,3035737,3036456
8,93418,94202
8,38680340,38682425
8,29020436,29022329
8,30084445,30088035
8,36261692,36262069
8,1928573,1931043
8,1928154,1931043
8,40362882,40366919
8,10918124,10919001
8,39523422,39525470
8,40199396,40199829
8,21535994,21538188
8,1737423,1737824
8,35139895,35140116
8,32016313,32017324
8,30201001,30203925
8,40341588,40348464
8,34371607,34372677
8,28060303,28061034
8,32674477,32677678
8,35474282,35475704
8,4918230,4919510
8,5275353,5278114
8,23829181,23829835
8,8278608,8282573
8,13434864,13435489
8,7430986,7431333
8,31726030,31730526
8,34183324,34185914
8,30820117,30822928
8,753503,753950
8,26099244,26101220
8,560228,560816
8,25017722,25020250
8,37745306,37746337
8,1486491,1491921
8,25396777,25404920
8,40259099,40261443
8,29056076,29056354
8,35113401,35114615
8,5647759,5652518
8,5647839,5651240
8,3290364,3292161
8,38918334,38920122
8,132717,133638
8,2977786,2985907
8,2979557,2985907
8,30575369,30577886
8,31127295,31129355
8,19622164,19623357
8,4931393,4935303
8,29382719,29387669
8,34425231,34426298
8,40245695,40246458
8,2313977,2314618
8,13302318,13312509
8,13302318,13308568
8,25852767,25853874
8,38209881,38213347
8,1554010,1554832
8,37350436,37355783
8,5239732,5241218
8,35656610,35657149
8,24678558,24679296
8,34536163,34539718
8,22638607,22639487
8,210527,214622
8,9292348,9297753
8,1951556,1953169
8,7283654,7290369
8,27285419,27289013
8,3627161,3629332
8,27157534,27158976
8,662963,666092
8,644083,646943
8,27111887,27113216
8,34122639,34125298
8,23639444,23641106
8,6220386,6223151
8,28610608,28613153
8,22613843,22614850
8,16286061,16287332
8,13250680,13251535
8,35022114,35022531
8,34006564,34007973
8,23137060,23138822
8,28015410,28018085
8,8480658,8481204
8,35767324,35770211
8,35768008,35770180
8,5714470,5716029
8,27631815,27633828
8,39341487,39344885
8,30399673,30400758
8,28903560,28904434
8,6760380,6766019
8,1093796,1094258
8,26386653,26395829
8,4464241,4465025
8,5654759,5657250
8,37818351,37821145
8,1126353,1128325
8,26802970,26803337
8,12072955,12076589
8,36767788,36768478
8,36767769,36768232
8,8187717,8189977
8,34684827,34688483
8,36873556,36877177
8,1642506,1645228
8,24820437,24821728
8,7626704,7627201
8,24152923,24154894
8,8955026,8955214
8,2078265,2079758
8,4201669,4206634
8,37373868,37381468
8,31346010,31348718
8,1673196,1676719
8,1674887,1676719
8,32807225,32808660
8,1231576,1232724
8,35442978,35445565
8,9920247,9920778
8,171028,175912
8,413281,413613
8,1918171,1919067
8,26403278,26406184
8,31489138,31491004
8,25256255,25260512
8,2531258,2532591
8,10833772,10835575
8,10833461,10836275
8,7075719,7075977
8,37046761,37048137
8,3929889,3935974
8,29940545,29944122
8,780763,783264
8,1324677,1326074
8,13382229,13383976
8,26123663,26124265
8,37865639,37867174
8,37907634,37908195
8,25117504,25122920
8,37539287,37541625
8,38924366,38926172
8,7243692,7246432
8,10849107,10849510
8,37908369,37909084
8,40311740,40313805
8,8573423,8575255
8,28525492,28525836
8,2051084,2053739
8,24075256,24075954
8,24679921,24680365
8,5806393,5807522
8,26531332,26532392
8,5924058,5925368
8,32888162,32893044
8,1579279,1585861
8,2226828,2227133
8,3622217,3623291
8,20029811,20030285
8,1562279,1563242
8,15755629,15757020
8,28035316,28035892
8,34386622,34387698
8,639563,643077
8,8251102,8251716
8,27853581,27854077
8,33676267,33678122
8,10515660,10518380
8,11529759,11530879
8,36327340,36330939
8,26740153,26741311
8,25319833,25322258
8,39831941,39836390
8,31279950,31280751
8,38019328,38021637
8,2798827,2800140
8,25264648,25266003
8,750605,753279
8,27517061,27518571
8,27516529,27518571
8,1311335,1311754
8,17727021,17729059
8,38726689,38730397
8,33186319,33190229
8,33643820,33646201
8,33643934,33646201
8,1523884,1525215
8,6287329,6289818
8,33837360,33838133
8,2527923,2530297
8,17367123,17369401
8,31853016,31856625
8,35326863,35328413
8,33770212,33770433
8,800658,801553
8,8579018,8580243
8,20299954,20300541
8,34251318,34254448
8,11962226,11963406
8,33328180,33333587
8,37989182,37993447
8,23148097,23148324
8,4706873,4714579
8,33993820,33994496
8,25070512,25072153
8,36930635,36933512
8,39917976,39918666
8,35307682,35308440
8,34571751,34572192
8,35789514,35795120
8,35788875,35795170
8,32877430,32881320
8,8400197,8404055
8,39302809,39303971
8,37184799,37185308
8,25405967,25414196
8,30764325,30764839
8,2819686,2820321
8,28386074,28388711
8,13097902,13098400
8,4904342,4909199
8,37697412,37698370
8,38177374,38178942
8,5499388,5504642
8,27704658,27706762
8,29295644,29298550
8,234066,238019
8,13604663,13605106
8,37891941,37892120
8,29364820,29369782
8,24443968,24444903
8,933506,934389
8,286688,288463
8,6361396,6364308
8,27579917,27585588
8,9272452,9273376
8,6493117,6494849
8,38483595,38485487
8,13555713,13556365
8,4613855,4614857
8,26035678,26038057
8,16604053,16604480
8,37832585,37832896
8,21530172,21531428
8,25827850,25828901
8,31606655,31607290
8,22681478,22681983
8,26820056,26821129
8,9918840,9924774
8,36856932,36864976
8,36856514,36865058
8,36945295,36947564
8,11939094,11939486
8,9881266,9882545
8,1520134,1522714
8,29661998,29667259
8,30262719,30263655
8,34276856,34277721
8,787333,787862
8,2154490,2157075
8,6033385,6035947
8,22077990,22078925
8,40168134,40170701
8,40168184,40170701
8,25759438,25760339
8,30551538,30553974
8,31566759,31568144
8,40269844,40270391
8,2955557,2960967
8,27933830,27940211
8,783687,784184
8,34534244,34534723
8,37909909,37911522
8,37909669,37911610
8,38202096,38202487
8,34278338,34279777
8,2709677,2711105
8,24085138,24087354
8,3857037,3857573
8,23540804,23541843
8,32874342,32876975
8,5932583,5933980
8,29531274,29534281
8,23774983,23777430
8,29544225,29545361
8,689269,689490
8,40148935,40149388
8,11842981,11844586
8,35621777,35622508
8,28137133,28138203
8,5857887,5859194
8,2046470,2050012
8,208778,210090
8,34775231,34779414
8,34856431,34859037
8,34856431,34859428
8,31350931,31351569
8,7354530,7357481
8,367150,367605
8,30619054,30621921
8,39466473,39470194
8,29882164,29884608
8,6294918,6297716
8,30934706,30941356
8,8316655,8317515
8,8143942,8145534
8,12676200,12679944
8,34434979,34437709
8,17336590,17337951
8,1462903,1465976
8,30534217,30535063
8,22980642,22985429
8,31734327,31736739
8,39929893,39931942
8,33079526,33082554
8,1141656,1145843
8,30366199,30368230
8,35991567,35995080
8,25234695,25242133
8,34169987,34174266
8,1881831,1882327
8,21711734,21713456
8,5038747,5039512
8,14071840,14077474
8,1873452,1874646
8,3677126,3679012
8,33998250,33999829
8,5278726,5280492
8,29833465,29836751
8,632173,633042
8,31906008,31906735
8,27898120,27900729
8,2412700,2413614
8,8953935,8959763
8,8953935,8963782
8,8953935,8962175
8,36967605,36968579
8,12007835,12009787
8,36066297,36069259
8,1642925,1643634
8,13883859,13886646
8,40333770,40333928
8,8397842,8398495
8,127799,132491
8,4016622,4017401
8,4638024,4639148
8,33885495,33887651
8,30749097,30750014
8,711969,713806
8,27840573,27842346
8,28569759,28570120
8,27694047,27698181
8,29644115,29646293
8,38568007,38569061
8,22592708,22598243
8,35204595,35207766
8,33544982,33545650
8,32737563,32738770
8,39483718,39485916
8,10836552,10841247
8,37833466,37835082
8,28917841,28919717
8,31377470,31378854
8,1004472,1004919
8,4757787,4758689
8,28037160,28041716
8,33296574,33298235
8,1609347,1610526
8,666562,672830
8,13062886,13063404
8,32333735,32336531
8,7169346,7170608
8,26964672,26970595
8,26964672,26970980
8,34262218,34265446
8,3317921,3321817
8,9283301,9286146
8,5327023,5327244
8,984729,988232
8,34724020,34734318
8,8561228,8561691
8,36556260,36558066
8,7058057,7060153
8,5061770,5066135
8,30429509,30431058
8,8297326,8298664
8,4558881,4560853
8,30225250,30227809
8,37362437,37363959
8,30038259,30039545
8,35712142,35712974
8,2824012,2824827
8,32608871,32612993
8,38162109,38162951
8,36746001,36748654
8,34332257,34333911
8,4916129,4916619
8,32578329,32578868
8,1740531,1740986
8,1556734,1562018
8,1053028,1054626
8,1052834,1054626
8,1052567,1054765
8,3525612,3526291
8,32378636,32380983
8,12615701,12616366
8,431032,434100
8,12132707,12135866
8,40597553,40600160
8,10819650,10820699
8,13572764,13580609
