"Chromosome","GeneStart","GeneEnd","GeneMiddle"
9,145079010,145082441,145080725.5
9,145177376,145183720,145180548
9,145183788,145187055,145185421.5
9,145242488,145242976,145242732
9,145243548,145251482,145247515
9,145256087,145262096,145259091.5
9,145279675,145280876,145280275.5
9,145396840,145400461,145398650.5
9,145404326,145407986,145406156
9,145415872,145420981,145418426.5
9,145434260,145435690,145434975
9,145442816,145447359,145445087.5
9,145474787,145484053,145479420
9,145519187,145521718,145520452.5
9,145522822,145529970,145526396
9,145550741,145552188,145551464.5
9,145554434,145563758,145559096
9,145623754,145625794,145624774
9,145626466,145628943,145627704.5
9,145631548,145632336,145631942
9,145634145,145642388,145638266.5
9,145654730,145656431,145655580.5
9,145689599,145694363,145691981
9,145731737,145732415,145732076
9,145854011,145862648,145858329.5
9,145862661,145870205,145866433
9,145873495,145876917,145875206
9,145928426,145931123,145929774.5
9,145950169,145950453,145950311
9,145967540,145972272,145969906
9,145972694,145976678,145974686
9,145979684,145990106,145984895
9,146038834,146039937,146039385.5
9,146089705,146093099,146091402
9,146137545,146139234,146138389.5
9,146205513,146207205,146206359
9,146223038,146224679,146223858.5
9,146225282,146225557,146225419.5
9,146288071,146293101,146290586
9,146301721,146353976,146327848.5
9,146348401,146351451,146349926
9,146358583,146359185,146358884
9,146361510,146362109,146361809.5
9,146373131,146379000,146376065.5
9,146386349,146388570,146387459.5
9,146391621,146395154,146393387.5
9,146408268,146409733,146409000.5
9,146569929,146574480,146572204.5
9,146601201,146606418,146603809.5
9,146713854,146721429,146717641.5
9,146724039,146767690,146745864.5
9,146781165,146782178,146781671.5
9,146869900,146870304,146870102
9,146888332,146889624,146888978
9,146933073,146935325,146934199
9,146998855,147003811,147001333
9,147028646,147029641,147029143.5
9,147088889,147093777,147091333
9,147096096,147099786,147097941
9,147108509,147115967,147112238
9,147170761,147174211,147172486
9,147175235,147179934,147177584.5
9,147180883,147181284,147181083.5
9,147198566,147200628,147199597
9,147307246,147308685,147307965.5
9,147312993,147315494,147314243.5
9,147328130,147329914,147329022
9,147333523,147337199,147335361
9,147339972,147343298,147341635
9,147359578,147361518,147360548
9,147441956,147444509,147443232.5
9,147460098,147462245,147461171.5
9,147485745,147486296,147486020.5
9,147513004,147520744,147516874
9,147605600,147607249,147606424.5
9,147618080,147619057,147618568.5
9,147627327,147628597,147627962
9,147651662,147652983,147652322.5
9,147653001,147656140,147654570.5
9,147669208,147675936,147672572
9,147676271,147678235,147677253
9,147736064,147739221,147737642.5
9,147742399,147745242,147743820.5
9,147747374,147758909,147753141.5
9,147758978,147776575,147767776.5
9,147807441,147808238,147807839.5
9,147821006,147825848,147823427
9,147853679,147855076,147854377.5
9,147856833,147858648,147857740.5
9,147944894,147950032,147947463
9,147952427,147953947,147953187
9,147956455,147959510,147957982.5
9,148033050,148035478,148034264
9,148074026,148079400,148076713
9,148087656,148087922,148087789
9,148140792,148141718,148141255
9,148184318,148190207,148187262.5
9,148191180,148200266,148195723
9,148201783,148204401,148203092
9,148269520,148270179,148269849.5
9,148271046,148274391,148272718.5
9,148319186,148323021,148321103.5
9,148359858,148363975,148361916.5
9,148401953,148404748,148403350.5
9,148461383,148464555,148462969
9,148465792,148466766,148466279
9,148472128,148472550,148472339
9,148514749,148515147,148514948
9,148518731,148542265,148530498
9,148545006,148548224,148546615
9,148604487,148608812,148606649.5
9,148662560,148662826,148662693
9,148680571,148701592,148691081.5
9,148738738,148739648,148739193
9,148850523,148850966,148850744.5
9,148851670,148854281,148852975.5
9,148874945,148876858,148875901.5
9,148876923,148891580,148884251.5
9,148948956,148973262,148961109
9,149020571,149020900,149020735.5
9,149034686,149039787,149037236.5
9,149065933,149066655,149066294
9,149092469,149099544,149096006.5
9,149215491,149223135,149219313
9,149236743,149245804,149241273.5
9,149307360,149309535,149308447.5
9,149316469,149320155,149318312
9,149322198,149324380,149323289
9,149337521,149340600,149339060.5
9,149354266,149362279,149358272.5
9,149528098,149529989,149529043.5
9,149532465,149537642,149535053.5
9,149541894,149545365,149543629.5
9,149609158,149613379,149611268.5
9,149643676,149647483,149645579.5
9,149687173,149688260,149687716.5
9,149737380,149742754,149740067
9,149748609,149750000,149749304.5
9,149756578,149758056,149757317
9,149791133,149796296,149793714.5
9,149821038,149822686,149821862
9,149822705,149824031,149823368
9,149827160,149828262,149827711
9,149830165,149832081,149831123
9,149937457,149940747,149939102
9,149947842,149948633,149948237.5
9,149948881,149949675,149949278
9,149949016,149951698,149950357
9,149991712,149996867,149994289.5
9,149998016,149999063,149998539.5
9,150003744,150005192,150004468
9,150022163,150036869,150029516
9,150122734,150123204,150122969
9,150154828,150155457,150155142.5
9,150155924,150162258,150159091
9,150176200,150177195,150176697.5
9,150178549,150184207,150181378
9,150187753,150191688,150189720.5
9,150245178,150246167,150245672.5
9,150247315,150247818,150247566.5
9,150281075,150282972,150282023.5
9,150355103,150358683,150356893
9,150359630,150369082,150364356
9,150368587,150369237,150368912
9,150370071,150375067,150372569
9,150398040,150399893,150398966.5
9,150400146,150406150,150403148
9,150439175,150453380,150446277.5
9,150562294,150573194,150567744
9,150611042,150613796,150612419
9,150614233,150615177,150614705
9,150616746,150622804,150619775
9,150622964,150623908,150623436
9,150627611,150632552,150630081.5
9,150635722,150639505,150637613.5
9,150750200,150750823,150750511.5
9,150768722,150773720,150771221
9,150799838,150803834,150801836
9,150810711,150813131,150811921
9,150826708,150833939,150830323.5
9,150833918,150838519,150836218.5
9,150849800,150851284,150850542
9,150903814,150904281,150904047.5
9,150919645,150919944,150919794.5
9,150919778,150920251,150920014.5
9,151027535,151031084,151029309.5
9,151088614,151092114,151090364
9,151140526,151143913,151142219.5
9,151146544,151161639,151154091.5
9,151164219,151168647,151166433
9,151197002,151217304,151207153
9,151217990,151220634,151219312
9,151418564,151427949,151423256.5
9,151443630,151448862,151446246
9,151486376,151487068,151486722
9,151562744,151566560,151564652
9,151610871,151611991,151611431
9,151612026,151615693,151613859.5
9,151618934,151622875,151620904.5
9,151644024,151645459,151644741.5
9,151683068,151687503,151685285.5
9,151787360,151796713,151792036.5
9,151857442,151859896,151858669
9,151863778,151869433,151866605.5
9,151898932,151902966,151900949
9,151902665,151905362,151904013.5
9,152023461,152028848,152026154.5
9,152077564,152080060,152078812
9,152098057,152103550,152100803.5
9,152104293,152108480,152106386.5
9,152110220,152113166,152111693
9,152258206,152259726,152258966
9,152274147,152276016,152275081.5
9,152287992,152288898,152288445
9,152299234,152303161,152301197.5
9,152309421,152313122,152311271.5
9,152312610,152313044,152312827
9,152324717,152327050,152325883.5
9,152371643,152379609,152375626
9,152373222,152379918,152376570
9,152383416,152384201,152383808.5
9,152390057,152391031,152390544
9,152393007,152398965,152395986
9,152402422,152406866,152404644
9,152410287,152417766,152414026.5
9,152417532,152419095,152418313.5
9,152420093,152423443,152421768
9,152508946,152518113,152513529.5
9,152519105,152521268,152520186.5
9,152551074,152555261,152553167.5
9,152558306,152558734,152558520
9,152626862,152631781,152629321.5
9,152632314,152635524,152633919
9,152646770,152650054,152648412
9,152658362,152662748,152660555
9,152739480,152741249,152740364.5
9,152797627,152802100,152799863.5
9,152861000,152862689,152861844.5
9,152875671,152880560,152878115.5
9,152883831,152886512,152885171.5
9,152990198,152991941,152991069.5
9,152995628,152996119,152995873.5
9,153017606,153022260,153019933
9,153024846,153028343,153026594.5
9,153033595,153037826,153035710.5
9,153040479,153041765,153041122
9,153048014,153049849,153048931.5
9,153068427,153072546,153070486.5
9,153119898,153122269,153121083.5
9,153126825,153135079,153130952
9,153137324,153139960,153138642
9,153140184,153148344,153144264
9,153151476,153152009,153151742.5
9,153152512,153157633,153155072.5
9,153166131,153166754,153166442.5
9,153193037,153214041,153203539
9,153295047,153305914,153300480.5
9,153309075,153312076,153310575.5
9,153313243,153315545,153314394
9,153322229,153324129,153323179
9,153340191,153343517,153341854
9,153455441,153460287,153457864
9,153498959,153505329,153502144
9,153540995,153542652,153541823.5
9,153547444,153551714,153549579
9,153578084,153579635,153578859.5
9,153584702,153585844,153585273
9,153653750,153654904,153654327
9,153659810,153664456,153662133
9,153724250,153724786,153724518
9,153757169,153763540,153760354.5
9,153764650,153768929,153766789.5
9,153834354,153841011,153837682.5
9,153872224,153875568,153873896
9,153924058,153926037,153925047.5
9,153984260,153986483,153985371.5
9,154016587,154019162,154017874.5
9,154114607,154123626,154119116.5
9,154182595,154183056,154182825.5
9,154220946,154221332,154221139
9,154233694,154234248,154233971
9,154236664,154237110,154236887
9,154238542,154242790,154240666
9,154277984,154283058,154280521
9,154284413,154286770,154285591.5
9,154295939,154296589,154296264
9,154298230,154301100,154299665
9,154301188,154306509,154303848.5
9,154317946,154319265,154318605.5
9,154378751,154386189,154382470
9,154424647,154426257,154425452
9,154506558,154512068,154509313
9,154513445,154514886,154514165.5
9,154513720,154520714,154517217
9,154535674,154540790,154538232
9,154541173,154545687,154543430
9,154615121,154619714,154617417.5
9,154620670,154621967,154621318.5
9,154656238,154656573,154656405.5
9,154703792,154704097,154703944.5
9,154704924,154707271,154706097.5
9,154712397,154714584,154713490.5
9,154719188,154722973,154721080.5
9,154729158,154730051,154729604.5
9,154734333,154735157,154734745
9,154783744,154788726,154786235
9,154797380,154797850,154797615
9,154799245,154803213,154801229
9,154805664,154808000,154806832
9,154824289,154826089,154825189
9,154865685,154870243,154867964
9,154886515,154886772,154886643.5
9,154892382,154893494,154892938
9,154893961,154894599,154894280
9,154899034,154901573,154900303.5
9,154946772,154953378,154950075
9,154947205,154947666,154947435.5
9,154956977,154958930,154957953.5
9,154963098,154968182,154965640
9,154969890,154973041,154971465.5
9,155030730,155035791,155033260.5
9,155037686,155041526,155039606
9,155042875,155045089,155043982
9,155048506,155049213,155048859.5
9,155100959,155102005,155101482
9,155164313,155164870,155164591.5
9,155204066,155205567,155204816.5
9,155212285,155213025,155212655
9,155216502,155218692,155217597
9,155288981,155290135,155289558
9,155292647,155292850,155292748.5
9,155293064,155294206,155293635
9,155294516,155295982,155295249
9,155297550,155298319,155297934.5
9,155303451,155304629,155304040
9,155322932,155325589,155324260.5
9,155363261,155365206,155364233.5
9,155369610,155381019,155375314.5
9,155382422,155392634,155387528
9,155455228,155455592,155455410
9,155455617,155461018,155458317.5
9,155470224,155470601,155470412.5
9,155526461,155531675,155529068
9,155540424,155542584,155541504
9,155542709,155545509,155544109
9,155546802,155552370,155549586
9,155553704,155565606,155559655
9,155563276,155563796,155563536
9,155567043,155570068,155568555.5
9,155579933,155580199,155580066
9,155644367,155647759,155646063
9,155649227,155651935,155650581
9,155698664,155704848,155701756
9,155706234,155708504,155707369
9,155709937,155712621,155711279
9,155715913,155717145,155716529
9,155760268,155770598,155765433
9,155779439,155781294,155780366.5
9,155785616,155788965,155787290.5
9,155810333,155814396,155812364.5
9,155819117,155819632,155819374.5
9,155828998,155829549,155829273.5
9,155856202,155856591,155856396.5
9,155861315,155865207,155863261
9,155933397,155953499,155943448
9,155952628,155960473,155956550.5
9,156001210,156001602,156001406
9,156084986,156091759,156088372.5
9,156190492,156191274,156190883
9,156210651,156211436,156211043.5
9,156225111,156225896,156225503.5
9,156265844,156266635,156266239.5
9,156300939,156301718,156301328.5
9,156304817,156305578,156305197.5
9,156308370,156317002,156312686
9,156341760,156344224,156342992
9,156345304,156349234,156347269
9,156354123,156357828,156355975.5
9,156359949,156365218,156362583.5
9,156407764,156411676,156409720
9,156415063,156419212,156417137.5
9,156420720,156421703,156421211.5
9,156484917,156486643,156485780
9,156489014,156489214,156489114
9,156542462,156544663,156543562.5
9,156611764,156612720,156612242
9,156680638,156685861,156683249.5
9,156711200,156714563,156712881.5
9,156715953,156719400,156717676.5
9,156725367,156731874,156728620.5
9,156738681,156739052,156738866.5
9,156794046,156794642,156794344
9,156798835,156804917,156801876
9,156806853,156808426,156807639.5
9,156823666,156825751,156824708.5
9,156830751,156831302,156831026.5
9,156846495,156846737,156846616
9,156848127,156852956,156850541.5
9,156915415,156916945,156916180
9,156925361,156926647,156926004
9,157031549,157034177,157032863
9,157100174,157100725,157100449.5
9,157103472,157107466,157105469
9,157106488,157110355,157108421.5
9,157154860,157155225,157155042.5
9,157157193,157159439,157158316
9,157180024,157181841,157180932.5
9,157241667,157246740,157244203.5
9,157246445,157250923,157248684
9,157252196,157266716,157259456
9,157266523,157266998,157266760.5
9,157269098,157271156,157270127
9,157271512,157273656,157272584
9,157289076,157292495,157290785.5
9,157295852,157298497,157297174.5
9,157299198,157300208,157299703
9,157301036,157304337,157302686.5
9,157327774,157333539,157330656.5
9,157333630,157335472,157334551
9,157403203,157404816,157404009.5
9,157433942,157440939,157437440.5
9,157439976,157442828,157441402
9,157457279,157461572,157459425.5
9,157488510,157495388,157491949
9,157495087,157498711,157496899
9,157515374,157524062,157519718
9,157563665,157571600,157567632.5
9,157590616,157595970,157593293
9,157609642,157613004,157611323
9,157609898,157610197,157610047.5
9,157612646,157614325,157613485.5
9,157646943,157649171,157648057
9,157668316,157673844,157671080
9,157681574,157682687,157682130.5
